title,score,score_phrase,platform,genre,release_year,release_month,average_yearscore,average_platform_score,average_genre_score,platform_code,score_phrase_code,genre_code,ReleaseQuarter
Circus Maximus: Chariot Wars,3.8,Awful,Xbox,Racing,2002,2,6.9785256,7.2056029,6.7306189,53,3,80.0,Q1
Dragon Riders -- Chronicles of Pern,3.8,Awful,PC,Action,2001,10,7.1204942,7.1473591,6.626679,29,3,0.0,Q4
ECW: Anarchy Rulz!,3.8,Awful,PlayStation,Wrestling,2000,8,6.6935885,6.582458,7.058209,30,3,110.0,Q3
Evil Dead: Hail to the King,3.8,Awful,PC,Adventure,2001,4,7.1204942,7.1473591,6.8648511,29,3,10.0,Q2
Extreme Wintersports,3.8,Awful,PC,Sports,1999,10,6.9834839,7.1473591,7.0252088,29,3,93.0,Q4
Iron Man,3.8,Awful,PlayStation 3,"Action, Adventure",2008,5,6.4481462,7.1891593,7.3718954,32,3,1.0,Q2
Iron Man,3.8,Awful,Xbox 360,"Action, Adventure",2008,5,6.4481462,7.1053342,7.3718954,54,3,1.0,Q2
Jeopardy! [1998],3.8,Awful,Nintendo 64,Simulation,1998,2,6.9306785,6.9764901,6.8589065,24,3,91.0,Q1
Jeremy McGrath Supercross World,3.8,Awful,GameCube,Sports,2002,3,6.9785256,7.0424361,7.0252088,12,3,93.0,Q1
LEGO The Lord of the Rings [Portable],3.8,Awful,Nintendo 3DS,"Action, Adventure",2012,11,7.4183267,7.3191111,7.3718954,23,3,1.0,Q4
LEGO The Lord of the Rings [Portable],3.8,Awful,PlayStation Vita,"Action, Adventure",2012,11,7.4183267,7.3948387,7.3718954,35,3,1.0,Q4
Legend of the Dragon,3.8,Awful,Wii,Fighting,2007,5,6.6325466,6.2992679,7.0581353,46,3,37.0,Q2
Monster 4x4: Masters of Metal,3.8,Awful,PlayStation 2,"Racing, Action",2003,11,7.1982456,6.866548,6.5871429,31,3,81.0,Q4
Monster 4x4: Masters of Metal,3.8,Awful,GameCube,"Racing, Action",2003,12,7.1982456,7.0424361,6.5871429,12,3,81.0,Q4
Motocross Mania 3,3.8,Awful,PlayStation 2,Racing,2005,4,7.2224265,6.866548,6.7306189,31,3,80.0,Q2
Motocross Mania 3,3.8,Awful,Xbox,Racing,2005,5,7.2224265,7.2056029,6.7306189,53,3,80.0,Q2
NBA Starting Five,3.8,Awful,Xbox,Sports,2002,10,6.9785256,7.2056029,7.0252088,53,3,93.0,Q4
Rayman Arena,3.8,Awful,Xbox,Battle,2002,10,6.9785256,7.2056029,6.2125,53,3,18.0,Q4
Shrek Super Party,3.8,Awful,GameCube,Party,2003,7,7.1982456,7.0424361,5.8453901,12,3,60.0,Q3
Spore Hero Arena,3.8,Awful,Nintendo DS,Simulation,2009,10,6.8403675,6.2869856,6.8589065,26,3,91.0,Q4
Starlight Inception,3.8,Awful,PlayStation Vita,Flight,2014,4,7.4675978,7.3948387,6.7625,35,3,43.0,Q2
Tetris Worlds,3.8,Awful,PlayStation 2,Puzzle,2002,4,6.9785256,6.866548,7.0831186,31,3,68.0,Q2
The Powerpuff Girls: Relish Rampage,3.8,Awful,PlayStation 2,Action,2002,11,6.9785256,6.866548,6.626679,31,3,0.0,Q4
Timeline,3.8,Awful,PC,Action,2000,11,6.6935885,7.1473591,6.626679,29,3,0.0,Q4
Tom Clancy's Rainbow Six,3.8,Awful,PlayStation,Shooter,2000,1,6.6935885,6.582458,7.1278882,30,3,86.0,Q1
Triple Play 2002,3.8,Awful,Xbox,Sports,2002,3,6.9785256,7.2056029,7.0252088,53,3,93.0,Q1
Tunnel Rats (Replay Studios Version),3.8,Awful,PC,Shooter,2009,5,6.8403675,7.1473591,7.1278882,29,3,86.0,Q2
Umbrella Corps,3.8,Awful,PlayStation 4,Shooter,2016,6,7.5734513,7.6635379,7.1278882,33,3,86.0,Q2
Wacky World Of Sports,3.8,Awful,Wii,Party,2009,10,6.8403675,6.2992679,5.8453901,46,3,60.0,Q4
America's Army: True Soldiers,3.7,Awful,Xbox 360,Shooter,2007,11,6.6325466,7.1053342,7.1278882,54,3,86.0,Q4
Barrage,3.7,Awful,PC,Action,1999,3,6.9834839,7.1473591,6.626679,29,3,0.0,Q1
Bicycle Casino,3.7,Awful,Xbox,Casino,2004,10,7.1707121,7.2056029,5.1290323,53,3,25.0,Q4
ClayFighter 63 1/3,3.7,Awful,Nintendo 64,Fighting,1997,10,6.5663415,6.9764901,7.0581353,24,3,37.0,Q4
D1 Professional Drift Grand Prix Series,3.7,Awful,PlayStation 2,Racing,2006,8,6.7328642,6.866548,6.7306189,31,3,80.0,Q3
Eureka Seven Vol. 2: The New Vision,3.7,Awful,PlayStation 2,Action,2007,4,6.6325466,6.866548,6.626679,31,3,0.0,Q2
Fist of the North Star: Ken's Rage 2,3.7,Awful,PlayStation 3,Action,2013,2,7.4604885,7.1891593,6.626679,32,3,0.0,Q1
FunPack 3D,3.7,Awful,PC,Puzzle,1999,2,6.9834839,7.1473591,7.0831186,29,3,68.0,Q1
Hexen,3.7,Awful,Nintendo 64,Action,1997,6,6.5663415,6.9764901,6.626679,24,3,0.0,Q2
Jumper: Griffin's Story,3.7,Awful,PlayStation 2,Action,2008,2,6.4481462,6.866548,6.626679,31,3,0.0,Q1
M.A.X. 2,3.7,Awful,PC,Strategy,1998,9,6.9306785,7.1473591,7.2460317,29,3,104.0,Q3
Major League Eating: The Game,3.7,Awful,Wii,Sports,2008,7,6.4481462,6.2992679,7.0252088,46,3,93.0,Q3
Max Steel: Covert Missions,3.7,Awful,Dreamcast,Action,2000,12,6.6935885,7.3702797,6.626679,6,3,0.0,Q4
Nightcaster II: Equinox,3.7,Awful,Xbox,"Action, RPG",2002,12,6.9785256,7.2056029,7.4648485,53,3,6.0,Q4
Novadrome,3.7,Awful,Xbox 360,"Racing, Action",2007,1,6.6325466,7.1053342,6.5871429,54,3,81.0,Q1
Rugrats: Scavenger Hunt,3.7,Awful,Nintendo 64,Platformer,1999,7,6.9834839,6.9764901,7.1865128,24,3,63.0,Q3
The Broken Land,3.7,Awful,PC,"Action, RPG",2001,1,7.1204942,7.1473591,7.4648485,29,3,6.0,Q1
Tom Clancy's Ghost Recon Advanced Warfighter,3.7,Awful,PlayStation 2,Shooter,2006,3,6.7328642,6.866548,7.1278882,31,3,86.0,Q1
Bad Boys: Miami Takedown,3.6,Awful,Xbox,Action,2004,9,7.1707121,7.2056029,6.626679,53,3,0.0,Q3
Bad Boys: Miami Takedown,3.6,Awful,PlayStation 2,Shooter,2004,9,7.1707121,6.866548,7.1278882,31,3,86.0,Q3
Bad Boys: Miami Takedown,3.6,Awful,GameCube,Action,2004,9,7.1707121,7.0424361,6.626679,12,3,0.0,Q3
Darkest of Days,3.6,Awful,Xbox 360,Shooter,2009,9,6.8403675,7.1053342,7.1278882,54,3,86.0,Q3
Dragon Riders -- Chronicles of Pern,3.6,Awful,Dreamcast,Action,2001,9,7.1204942,7.3702797,6.626679,6,3,0.0,Q3
Driven,3.6,Awful,GameCube,Racing,2002,4,6.9785256,7.0424361,6.7306189,12,3,80.0,Q2
Evil Dead: Hail to the King,3.6,Awful,Dreamcast,Adventure,2001,1,7.1204942,7.3702797,6.8648511,6,3,10.0,Q1
Fighting Force 2,3.6,Awful,Dreamcast,Adventure,2000,1,6.6935885,7.3702797,6.8648511,6,3,10.0,Q1
Final Fight: Streetwise,3.6,Awful,PlayStation 2,"Fighting, Action",2006,2,6.7328642,6.866548,6.7012987,31,3,38.0,Q1
Global Domination,3.6,Awful,PC,Strategy,1998,12,6.9306785,7.1473591,7.2460317,29,3,104.0,Q4
In the Line of Duty: Firefighter,3.6,Awful,PC,Action,2000,12,6.6935885,7.1473591,6.626679,29,3,0.0,Q4
Monster Jam: Maximum Destruction,3.6,Awful,PlayStation 2,Action,2002,6,6.9785256,6.866548,6.626679,31,3,0.0,Q2
PBR: Out of the Chute,3.6,Awful,PlayStation Portable,Sports,2009,1,6.8403675,6.7484992,7.0252088,34,3,93.0,Q1
SX Superstar,3.6,Awful,Xbox,Racing,2003,6,7.1982456,7.2056029,6.7306189,53,3,80.0,Q2
SX Superstar,3.6,Awful,GameCube,Racing,2003,8,7.1982456,7.0424361,6.7306189,12,3,80.0,Q3
The Legend of Spyro: The Eternal Night,3.6,Awful,Wii,Platformer,2007,11,6.6325466,6.2992679,7.1865128,46,3,63.0,Q4
1112: Episode 01,3.5,Awful,iPhone,Simulation,2008,12,6.4481462,7.2880048,6.8589065,57,3,91.0,Q4
Adventure Time: Explore the Dungeon Because I Don't Know!,3.5,Awful,PlayStation 3,Adventure,2013,12,7.4604885,7.1891593,6.8648511,32,3,10.0,Q4
Adventure Time: Explore the Dungeon Because I Don't Know!,3.5,Awful,Wii U,Adventure,2013,12,7.4604885,7.4657895,6.8648511,47,3,10.0,Q4
Adventure Time: Explore the Dungeon Because I Don't Know!,3.5,Awful,PC,Adventure,2013,12,7.4604885,7.1473591,6.8648511,29,3,10.0,Q4
Adventure Time: Explore the Dungeon Because I Don't Know!,3.5,Awful,Xbox 360,Adventure,2013,12,7.4604885,7.1053342,6.8648511,54,3,10.0,Q4
Adventure Time: Explore the Dungeon Because I Don't Know!,3.5,Awful,Nintendo 3DS,Adventure,2013,12,7.4604885,7.3191111,6.8648511,23,3,10.0,Q4
Afrika,3.5,Awful,PlayStation 3,Adventure,2009,10,6.8403675,7.1891593,6.8648511,32,3,10.0,Q4
Air Conflicts: Vietnam,3.5,Awful,PlayStation 3,"Flight, Action",2013,12,7.4604885,7.1891593,6.7312,32,3,44.0,Q4
Air Conflicts: Vietnam,3.5,Awful,Xbox 360,"Flight, Action",2013,12,7.4604885,7.1053342,6.7312,54,3,44.0,Q4
Air Conflicts: Vietnam,3.5,Awful,PC,"Flight, Action",2013,12,7.4604885,7.1473591,6.7312,29,3,44.0,Q4
Air Diver,3.5,Awful,Genesis,Flight,2008,4,6.4481462,6.5517241,6.7625,13,3,43.0,Q2
Airborne Troops: Countdown to D-Day,3.5,Awful,PlayStation 2,Action,2005,3,7.2224265,6.866548,6.626679,31,3,0.0,Q1
Akuma: Demon Spawn,3.5,Awful,PC,Action,1999,11,6.9834839,7.1473591,6.626679,29,3,0.0,Q4
Alone in the Dark,3.5,Awful,Xbox 360,Adventure,2008,6,6.4481462,7.1053342,6.8648511,54,3,10.0,Q2
Alone in the Dark,3.5,Awful,PC,Adventure,2008,7,6.4481462,7.1473591,6.8648511,29,3,10.0,Q3
American Girl: Julie Finds A Way,3.5,Awful,Nintendo DS,Adventure,2008,1,6.4481462,6.2869856,6.8648511,26,3,10.0,Q1
American Girl: Kit -- Mystery Challenge,3.5,Awful,Nintendo DS,Adventure,2008,8,6.4481462,6.2869856,6.8648511,26,3,10.0,Q3
Animaniacs: A Gigantic Adventure,3.5,Awful,PC,Action,1999,8,6.9834839,7.1473591,6.626679,29,3,0.0,Q3
Animorphs: Shattered Reality,3.5,Awful,PlayStation,Action,2000,12,6.6935885,6.582458,6.626679,30,3,0.0,Q4
Arctic Tale,3.5,Awful,Nintendo DS,Adventure,2007,11,6.6325466,6.2869856,6.8648511,26,3,10.0,Q4
Armorines: Project S.W.A.R.M,3.5,Awful,PlayStation,Action,2000,5,6.6935885,6.582458,6.626679,30,3,0.0,Q2
Army Men: Air Combat 'The Elite Missions',3.5,Awful,GameCube,"Flight, Action",2003,4,7.1982456,7.0424361,6.7312,12,3,44.0,Q2
Army Men: Sarge's Heroes,3.5,Awful,PlayStation,Action,2000,3,6.6935885,6.582458,6.626679,30,3,0.0,Q1
Army Men: Soldiers of Misfortune,3.5,Awful,Nintendo DS,Action,2008,11,6.4481462,6.2869856,6.626679,26,3,0.0,Q4
Around the World in 80 Days,3.5,Awful,Game Boy Advance,Action,2004,7,7.1707121,6.6266453,6.626679,9,3,0.0,Q3
Batman: Dark Tomorrow,3.5,Awful,GameCube,"Action, Adventure",2003,3,7.1982456,7.0424361,7.3718954,12,3,1.0,Q1
Battle Assault 3 Featuring Mobile Suit Gundam SEED,3.5,Awful,PlayStation 2,Fighting,2004,12,7.1707121,6.866548,7.0581353,31,3,37.0,Q4
Bionicle: The Game,3.5,Awful,PC,Action,2004,3,7.1707121,7.1473591,6.626679,29,3,0.0,Q1
Black College Football: The Xperience -- The Doug Williams Edition,3.5,Awful,Xbox 360,Sports,2009,10,6.8403675,7.1053342,7.0252088,54,3,93.0,Q4
Blade,3.5,Awful,PlayStation,Action,2000,11,6.6935885,6.582458,6.626679,30,3,0.0,Q4
Blades of Thunder,3.5,Awful,Game Boy Advance,Action,2005,3,7.2224265,6.6266453,6.626679,9,3,0.0,Q1
Bliss Island,3.5,Awful,Xbox 360,Puzzle,2008,3,6.4481462,7.1053342,7.0831186,54,3,68.0,Q1
Boardwalk Ball Toss,3.5,Awful,Nintendo DSi,Action,2011,6,7.0503262,6.3751969,6.626679,27,3,0.0,Q2
Boombots,3.5,Awful,PlayStation,Fighting,1999,12,6.9834839,6.582458,7.0581353,30,3,37.0,Q4
Bubble Bobble Revolution,3.5,Awful,Nintendo DS,Action,2006,10,6.7328642,6.2869856,6.626679,26,3,0.0,Q4
BugHunt,3.5,Awful,iPhone,Shooter,2008,11,6.4481462,7.2880048,7.1278882,57,3,86.0,Q4
Burnout Legends,3.5,Awful,Nintendo DS,Racing,2005,12,7.2224265,6.2869856,6.7306189,26,3,80.0,Q4
Calling,3.5,Awful,Wii,Adventure,2010,4,6.9328687,6.2992679,6.8648511,46,3,10.0,Q2
Carnival Games MiniGolf,3.5,Awful,Wii,"Sports, Action",2008,11,6.4481462,6.2992679,7.097449,46,3,94.0,Q4
Championship Foosball,3.5,Awful,Wii,Sports,2009,1,6.8403675,6.2992679,7.0252088,46,3,93.0,Q1
Chicken Hunter,3.5,Awful,Nintendo DS,Shooter,2008,3,6.4481462,6.2869856,7.1278882,26,3,86.0,Q1
Clue / Mouse Trap / Perfection / Aggravation,3.5,Awful,Nintendo DS,Action,2008,1,6.4481462,6.2869856,6.9509728932851536,26,3,52.34102799201769,Q1
Coffeetime Crosswords,3.5,Awful,Xbox 360,"Puzzle, Word Game",2008,7,6.4481462,7.1053342,5.95,54,3,74.0,Q3
Crash Time: Autobahn Pursuit,3.5,Awful,Xbox 360,Racing,2008,9,6.4481462,7.1053342,6.7306189,54,3,80.0,Q3
Cross Edge,3.5,Awful,PlayStation 3,RPG,2009,5,6.8403675,7.1891593,7.5714286,32,3,75.0,Q2
Dance Factory,3.5,Awful,PlayStation 2,Music,2006,8,6.7328642,6.866548,6.8940701,31,3,51.0,Q3
Dancing with the Stars: The PC Game,3.5,Awful,PC,Music,2008,5,6.4481462,7.1473591,6.8940701,29,3,51.0,Q2
Dead Block,3.5,Awful,Xbox 360,Adventure,2011,7,7.0503262,7.1053342,6.8648511,54,3,10.0,Q3
Devil's Third,3.5,Awful,Wii U,Action,2015,8,7.6594521,7.4657895,6.626679,47,3,0.0,Q3
Diatomic,3.5,Awful,Wii,Action,2010,1,6.9328687,6.2992679,6.626679,46,3,0.0,Q1
Die Hard Trilogy 2: Viva Las Vegas,3.5,Awful,PlayStation,Action,2000,3,6.6935885,6.582458,6.626679,30,3,0.0,Q1
Digimon World: Data Squad,3.5,Awful,PlayStation 2,RPG,2007,9,6.6325466,6.866548,7.5714286,31,3,75.0,Q3
Dino Island,3.5,Awful,PC,Simulation,2002,10,6.9785256,7.1473591,6.8589065,29,3,91.0,Q4
Dora the Explorer: Dora Saves the Snow Princess,3.5,Awful,PlayStation 2,Adventure,2008,11,6.4481462,6.866548,6.8648511,31,3,10.0,Q4
Dora the Explorer: Dora Saves the Snow Princess,3.5,Awful,Wii,Adventure,2008,11,6.4481462,6.2992679,6.8648511,46,3,10.0,Q4
Double Dungeons,3.5,Awful,TurboGrafx-16,RPG,2007,3,6.6325466,6.585,7.5714286,42,3,75.0,Q1
Double Dungeons,3.5,Awful,Wii,Adventure,2007,3,6.6325466,6.2992679,6.8648511,46,3,10.0,Q1
Dr. Seuss: How The Grinch Stole Christmas,3.5,Awful,Nintendo DS,Adventure,2007,11,6.6325466,6.2869856,6.8648511,26,3,10.0,Q4
Dragon Ball Z: Infinite World,3.5,Awful,PlayStation 2,Fighting,2008,11,6.4481462,6.866548,7.0581353,31,3,37.0,Q4
Drake & Josh: Talent Showdown,3.5,Awful,Nintendo DS,Action,2007,8,6.6325466,6.2869856,6.626679,26,3,0.0,Q3
Drop Off,3.5,Awful,TurboGrafx-16,"Puzzle, Action",2007,8,6.6325466,6.585,7.1255,42,3,69.0,Q3
Drop Off,3.5,Awful,Wii,"Puzzle, Action",2007,8,6.6325466,6.2992679,7.1255,46,3,69.0,Q3
Dynasty Warriors 6,3.5,Awful,PlayStation 2,Action,2008,11,6.4481462,6.866548,6.626679,31,3,0.0,Q4
E.T. The Extra-Terrestrial,3.5,Awful,Game Boy Advance,Action,2002,6,6.9785256,6.6266453,6.626679,9,3,0.0,Q2
Endgame,3.5,Awful,PlayStation 2,Shooter,2002,6,6.9785256,6.866548,7.1278882,31,3,86.0,Q2
Eternal Poison,3.5,Awful,PlayStation 2,"Strategy, RPG",2008,12,6.4481462,6.866548,7.8545455,31,3,106.0,Q4
Eve of Extinction,3.5,Awful,PlayStation 2,Action,2002,3,6.9785256,6.866548,6.626679,31,3,0.0,Q1
Exed Exes (Arcade),3.5,Awful,Wii,Shooter,2011,1,7.0503262,6.2992679,7.1278882,46,3,86.0,Q1
Extreme Mountain Biking,3.5,Awful,PC,Sports,1999,9,6.9834839,7.1473591,7.0252088,29,3,93.0,Q3
F-24 Stealth Fighter,3.5,Awful,Game Boy Advance,"Flight, Action",2007,1,6.6325466,6.6266453,6.7312,9,3,44.0,Q1
F-24 Stealth Fighter,3.5,Awful,Nintendo DS,"Flight, Action",2007,3,6.6325466,6.2869856,6.7312,26,3,44.0,Q1
Fairly OddParents: Clash with the Anti-World,3.5,Awful,Game Boy Advance,Adventure,2006,1,6.7328642,6.6266453,6.8648511,9,3,10.0,Q1
Family Mini Golf,3.5,Awful,Wii,Sports,2009,6,6.8403675,6.2992679,7.0252088,46,3,93.0,Q2
Fantastic 4: Rise of the Silver Surfer,3.5,Awful,Nintendo DS,Action,2007,6,6.6325466,6.2869856,6.626679,26,3,0.0,Q2
Final Fight: Streetwise,3.5,Awful,Xbox,"Fighting, Action",2006,2,6.7328642,7.2056029,6.7012987,53,3,38.0,Q1
Fisherman's Bait,3.5,Awful,PlayStation,Hunting,1999,2,6.9834839,6.582458,5.7196429,30,3,48.0,Q1
Ford Bold Moves Street Racing,3.5,Awful,Xbox,Racing,2006,10,6.7328642,7.2056029,6.7306189,53,3,80.0,Q4
Ford Bold Moves Street Racing,3.5,Awful,PlayStation 2,Racing,2006,10,6.7328642,6.866548,6.7306189,31,3,80.0,Q4
Ford Bold Moves Street Racing,3.5,Awful,PC,Racing,2006,10,6.7328642,7.1473591,6.7306189,29,3,80.0,Q4
Ford Bold Moves Street Racing,3.5,Awful,PlayStation Portable,Racing,2006,11,6.7328642,6.7484992,6.7306189,34,3,80.0,Q4
Ford Racing Off Road,3.5,Awful,PlayStation 2,Racing,2008,8,6.4481462,6.866548,6.7306189,31,3,80.0,Q3
Ford Racing Off Road,3.5,Awful,PC,Racing,2008,9,6.4481462,7.1473591,6.7306189,29,3,80.0,Q3
Furu Furu Park,3.5,Awful,Wii,Action,2008,3,6.4481462,6.2992679,6.626679,46,3,0.0,Q1
"Go, Diego, Go! Great Dinosaur Rescue",3.5,Awful,PlayStation 2,Platformer,2008,11,6.4481462,6.866548,7.1865128,31,3,63.0,Q4
"Go, Diego, Go! Great Dinosaur Rescue",3.5,Awful,Wii,Platformer,2008,11,6.4481462,6.2992679,7.1865128,46,3,63.0,Q4
Gothic 3: Forsaken Gods,3.5,Awful,PC,"Action, RPG",2008,12,6.4481462,7.1473591,7.4648485,29,3,6.0,Q4
Gothic 3: Forsaken Gods (Collector's Edition),3.5,Awful,PC,"Action, RPG",2008,12,6.4481462,7.1473591,7.4648485,29,3,6.0,Q4
Hail To The Chimp,3.5,Awful,PlayStation 3,Party,2008,7,6.4481462,7.1891593,5.8453901,32,3,60.0,Q3
Hail to the Chimp,3.5,Awful,Xbox 360,Party,2008,7,6.4481462,7.1053342,5.8453901,54,3,60.0,Q3
Hellboy: The Science of Evil,3.5,Awful,Xbox 360,Action,2008,6,6.4481462,7.1053342,6.626679,54,3,0.0,Q2
Hellboy: The Science of Evil,3.5,Awful,PlayStation 3,Action,2008,6,6.4481462,7.1891593,6.626679,32,3,0.0,Q2
Hi Hi Puffy AmiYumi: The Genie and the Amp,3.5,Awful,Nintendo DS,Action,2006,7,6.7328642,6.2869856,6.626679,26,3,0.0,Q3
Hidden Invasion,3.5,Awful,PlayStation 2,Action,2002,8,6.9785256,6.866548,6.626679,31,3,0.0,Q3
Hot Wheels: Beat That!,3.5,Awful,Xbox 360,Racing,2007,10,6.6325466,7.1053342,6.7306189,54,3,80.0,Q4
Hot Wheels: Beat That!,3.5,Awful,PC,Racing,2007,12,6.6325466,7.1473591,6.7306189,29,3,80.0,Q4
Hotel For Dogs,3.5,Awful,Wii,Virtual Pet,2009,1,6.8403675,6.2992679,6.0268293,46,3,109.0,Q1
IL-2: Sturmovik: Birds of Prey,3.5,Awful,Nintendo DS,Flight,2009,9,6.8403675,6.2869856,6.7625,26,3,43.0,Q3
Imagine: Babyz,3.5,Awful,Nintendo DS,Action,2007,11,6.6325466,6.2869856,6.626679,26,3,0.0,Q4
Iron Man,3.5,Awful,PC,Action,2008,5,6.4481462,7.1473591,6.626679,29,3,0.0,Q2
JellyCar 2,3.5,Awful,Wii,"Racing, Action",2011,1,7.0503262,6.2992679,6.5871429,46,3,81.0,Q1
Journey to the Center of the Earth,3.5,Awful,Nintendo DS,Action,2008,7,6.4481462,6.2869856,6.626679,26,3,0.0,Q3
Kengo: Legend of the 9,3.5,Awful,Xbox 360,"Fighting, Adventure",2007,9,6.6325466,7.1053342,4.9,54,3,39.0,Q3
King Kong,3.5,Awful,Atari 2600,Other,2008,8,6.4481462,5.9,5.42,2,3,57.0,Q3
King of Clubs Mini-Golf,3.5,Awful,Wii,"Puzzle, Action",2009,1,6.8403675,6.2992679,7.1255,46,3,69.0,Q1
Knights Contract,3.5,Awful,PlayStation 3,Action,2011,2,7.0503262,7.1891593,6.626679,32,3,0.0,Q1
Knights Contract,3.5,Awful,Xbox 360,Action,2011,2,7.0503262,7.1053342,6.626679,54,3,0.0,Q1
Kung Fu Panda 2,3.5,Awful,PlayStation 3,Action,2011,5,7.0503262,7.1891593,6.626679,32,3,0.0,Q2
Kung Fu Rider,3.5,Awful,PlayStation 3,Action,2010,9,6.9328687,7.1891593,6.626679,32,3,0.0,Q3
LEGO Star Wars II: The Original Trilogy,3.5,Awful,Nintendo DS,"Action, Adventure",2006,9,6.7328642,6.2869856,7.3718954,26,3,1.0,Q3
Lionel Trains: On Track,3.5,Awful,Nintendo DS,Simulation,2007,2,6.6325466,6.2869856,6.8589065,26,3,91.0,Q1
Lode Runner,3.5,Awful,NES,Puzzle,2007,6,6.6325466,6.6102041,7.0831186,19,3,68.0,Q2
Lode Runner,3.5,Awful,Wii,"Puzzle, Action",2007,6,6.6325466,6.2992679,7.1255,46,3,69.0,Q2
Marine Sharpshooter III,3.5,Awful,PC,Shooter,2007,6,6.6325466,7.1473591,7.1278882,29,3,86.0,Q2
Martians vs. Robots,3.5,Awful,PC,Action,2008,8,6.4481462,7.1473591,6.626679,29,3,0.0,Q3
Metal Dungeon,3.5,Awful,Xbox,RPG,2002,12,6.9785256,7.2056029,7.5714286,53,3,75.0,Q4
Michael Jackson: The Experience,3.5,Awful,Wii,Music,2010,12,6.9328687,6.2992679,6.8940701,46,3,51.0,Q4
Midway's Greatest Arcade Hits,3.5,Awful,Game Boy Advance,"Action, Compilation",2001,12,7.1204942,6.6266453,7.0292135,9,3,2.0,Q4
Midway's Greatest Arcade Hits (Re-Release Edition),3.5,Awful,Game Boy Advance,"Action, Compilation",2002,12,6.9785256,6.6266453,7.0292135,9,3,2.0,Q4
Mission: Impossible Operation Surma,3.5,Awful,Game Boy Advance,Adventure,2004,3,7.1707121,6.6266453,6.8648511,9,3,10.0,Q1
Mortal Kombat Mythologies: Sub-Zero,3.5,Awful,PlayStation,Platformer,1997,10,6.5663415,6.582458,7.1865128,30,3,63.0,Q4
Murder in the Abbey,3.5,Awful,PC,Adventure,2008,9,6.4481462,7.1473591,6.8648511,29,3,10.0,Q3
Myth Makers: Super Kart GP,3.5,Awful,Wii,Racing,2008,2,6.4481462,6.2992679,6.7306189,46,3,80.0,Q1
Ninja Combat,3.5,Awful,NeoGeo,Action,2008,6,6.4481462,6.5,6.626679,20,3,0.0,Q2
Ninja Combat,3.5,Awful,Wii,Action,2008,6,6.4481462,6.2992679,6.626679,46,3,0.0,Q2
Nintendo DS Browser,3.5,Awful,Nintendo DS,Productivity,2007,7,6.6325466,6.2869856,5.9333333,26,3,66.0,Q3
NovaStrike,3.5,Awful,PlayStation 3,Shooter,2008,6,6.4481462,7.1891593,7.1278882,32,3,86.0,Q2
Ozzy & Drix,3.5,Awful,Game Boy Advance,Action,2004,1,7.1707121,6.6266453,6.626679,9,3,0.0,Q1
PBR: Out of the Chute,3.5,Awful,PC,Sports,2009,1,6.8403675,7.1473591,7.0252088,29,3,93.0,Q1
PBR: Out of the Chute,3.5,Awful,PlayStation 2,Sports,2009,1,6.8403675,6.866548,7.0252088,31,3,93.0,Q1
Petz: Crazy Monkeyz,3.5,Awful,Wii,Virtual Pet,2009,2,6.8403675,6.2992679,6.0268293,46,3,109.0,Q1
Petz: Dogz Family,3.5,Awful,Nintendo DSi,Virtual Pet,2010,8,6.9328687,6.3751969,6.0268293,27,3,109.0,Q3
Ping Pals,3.5,Awful,Nintendo DS,Productivity,2004,12,7.1707121,6.2869856,5.9333333,26,3,66.0,Q4
PopStar Guitar,3.5,Awful,Wii,Music,2008,12,6.4481462,6.2992679,6.8940701,46,3,51.0,Q4
Pound of Ground,3.5,Awful,PC,Shooter,2010,11,6.9328687,7.1473591,7.1278882,29,3,86.0,Q4
Pranksterz: Off Your Boss,3.5,Awful,PC,Puzzle,2008,7,6.4481462,7.1473591,7.0831186,29,3,68.0,Q3
Prison Break: The Conspiracy,3.5,Awful,Xbox 360,Action,2010,3,6.9328687,7.1053342,6.626679,54,3,0.0,Q1
Prison Break: The Conspiracy,3.5,Awful,PlayStation 3,Action,2010,3,6.9328687,7.1891593,6.626679,32,3,0.0,Q1
Pub Darts,3.5,Awful,Wii,Sports,2010,1,6.9328687,6.2992679,7.0252088,46,3,93.0,Q1
Puppy Luv: Your New Best Friend,3.5,Awful,Wii,Virtual Pet,2008,4,6.4481462,6.2992679,6.0268293,46,3,109.0,Q2
Puzz 3D: The Orient Express,3.5,Awful,PC,Puzzle,2000,5,6.6935885,7.1473591,7.0831186,29,3,68.0,Q2
Puzzle de Harvest Moon,3.5,Awful,Nintendo DS,"Puzzle, Action",2007,12,6.6325466,6.2869856,7.1255,26,3,69.0,Q4
Rampage Through Time,3.5,Awful,PlayStation,Action,2000,6,6.6935885,6.582458,6.626679,30,3,0.0,Q2
Rave Master: Special Attack Force,3.5,Awful,Game Boy Advance,Fighting,2005,3,7.2224265,6.6266453,7.0581353,9,3,37.0,Q1
Ready 2 Rumble Boxing: Round 2,3.5,Awful,Game Boy Advance,"Sports, Action",2001,6,7.1204942,6.6266453,7.097449,9,3,94.0,Q2
Ready 2 Rumble Revolution,3.5,Awful,Wii,"Sports, Action",2009,3,6.8403675,6.2992679,7.097449,46,3,94.0,Q1
Rock 'em Sock 'em Robots,3.5,Awful,Wireless,"Fighting, Action",2006,12,6.7328642,7.1773626,6.7012987,50,3,38.0,Q4
